"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.478247203E1,-6.657706108E-4,-3.342168778E-2,-9.320789250E-4
1.478448062E1,-2.796236658E-3,-3.235645220E-2,-9.320789250E-4
1.478648922E1,-6.657706108E-4,-3.129122034E-2,1.331541280E-4
1.478849781E1,1.464695437E-3,-2.916075476E-2,1.331541280E-4
1.479050640E1,-1.731003635E-3,-2.703028731E-2,1.331541280E-4
1.479251500E1,3.994623839E-4,-2.596505545E-2,-9.320789250E-4
1.479452359E1,-1.731003635E-3,-2.063889056E-2,1.331541280E-4
1.479653218E1,-6.657706108E-4,-1.850842312E-2,-1.997311832E-3
1.479854078E1,-6.657706108E-4,-1.744319126E-2,-9.320789250E-4
1.480054937E1,3.994623839E-4,-1.744319126E-2,-9.320789250E-4
1.480255797E1,-1.731003635E-3,-1.637795754E-2,-9.320789250E-4
1.480456656E1,1.464695437E-3,-1.637795754E-2,-9.320789250E-4
1.480657515E1,-6.657706108E-4,-1.744319126E-2,1.331541280E-4
1.480858375E1,-6.657706108E-4,-1.744319126E-2,1.331541280E-4
1.481059234E1,-1.731003635E-3,-1.744319126E-2,-9.320789250E-4
1.481260093E1,3.994623839E-4,-1.744319126E-2,1.331541280E-4
1.481460953E1,-6.657706108E-4,-1.850842312E-2,1.331541280E-4
1.481661812E1,-2.796236658E-3,-1.850842312E-2,1.331541280E-4
1.481862672E1,3.994623839E-4,-1.744319126E-2,-9.320789250E-4
1.482063531E1,-6.657706108E-4,-1.637795754E-2,1.331541280E-4
1.482264390E1,-6.657706108E-4,-1.424749196E-2,1.331541280E-4
1.482465250E1,-1.731003635E-3,-1.318225823E-2,-9.320789250E-4
1.482666109E1,-1.731003635E-3,-8.921326138E-3,1.198387123E-3
1.482866968E1,-1.731003635E-3,-5.725627299E-3,1.331541280E-4
1.483067828E1,-1.731003635E-3,-2.529928461E-3,-1.997311832E-3
1.483268687E1,-6.657706108E-4,6.657706108E-4,1.331541280E-4
1.483469547E1,-6.657706108E-4,3.861469682E-3,-9.320789250E-4
1.483670406E1,3.994623839E-4,3.861469682E-3,-9.320789250E-4
1.483871265E1,-6.657706108E-4,9.187635034E-3,-9.320789250E-4
1.484072125E1,3.994623839E-4,1.131810062E-2,-9.320789250E-4
1.484272984E1,3.994623839E-4,1.557903271E-2,-9.320789250E-4
1.484473843E1,3.994623839E-4,1.770949923E-2,-9.320789250E-4
1.484674703E1,3.994623839E-4,1.983996481E-2,1.331541280E-4
1.484875562E1,3.994623839E-4,2.197043039E-2,1.331541280E-4
1.485076422E1,3.994623839E-4,2.410089783E-2,1.198387123E-3
1.485277281E1,1.464695437E-3,2.516612969E-2,-9.320789250E-4
1.485478140E1,3.994623839E-4,2.836182900E-2,1.331541280E-4
1.485679000E1,1.464695437E-3,3.049229458E-2,1.331541280E-4
1.485879859E1,1.464695437E-3,3.049229458E-2,1.331541280E-4
1.486080718E1,1.464695437E-3,3.368799388E-2,1.331541280E-4
1.486281578E1,-2.796236658E-3,3.262276202E-2,1.198387123E-3
1.486482437E1,3.994623839E-4,3.368799388E-2,1.331541280E-4
1.486683297E1,-6.657706108E-4,3.581846133E-2,1.198387123E-3
1.486884151E1,3.994623839E-4,3.475322574E-2,1.198387123E-3
1.487085005E1,-6.657706108E-4,3.262276202E-2,-9.320789250E-4
1.487285859E1,-6.657706108E-4,3.368799388E-2,1.331541280E-4
1.487486713E1,-1.731003635E-3,3.049229458E-2,-9.320789250E-4
1.487687567E1,-6.657706108E-4,2.942706272E-2,1.331541280E-4
1.487888422E1,3.994623839E-4,2.516612969E-2,1.198387123E-3
1.488089276E1,3.994623839E-4,2.303566411E-2,1.198387123E-3
1.488290130E1,3.994623839E-4,1.877473295E-2,1.331541280E-4
1.488490984E1,-6.657706108E-4,1.344856713E-2,1.198387123E-3
1.488691838E1,3.994623839E-4,1.025286783E-2,2.263620263E-3
1.488892692E1,3.994623839E-4,7.057168987E-3,1.198387123E-3
1.489093547E1,-6.657706108E-4,3.861469682E-3,-9.320789250E-4
1.489294401E1,-6.657706108E-4,6.657706108E-4,1.331541280E-4
1.489495255E1,-1.731003635E-3,-2.529928461E-3,1.198387123E-3
1.489696109E1,3.994623839E-4,-4.660394508E-3,1.331541280E-4
1.489896963E1,-1.731003635E-3,-5.725627299E-3,1.331541280E-4
1.490097817E1,3.994623839E-4,-8.921326138E-3,1.331541280E-4
1.490298672E1,-6.657706108E-4,-1.211702544E-2,1.331541280E-4
1.490499526E1,1.464695437E-3,-1.637795754E-2,1.198387123E-3
1.490700380E1,-6.657706108E-4,-1.850842312E-2,1.331541280E-4
1.490901234E1,3.994623839E-4,-2.063889056E-2,-9.320789250E-4
1.491102088E1,-6.657706108E-4,-2.276935615E-2,1.331541280E-4
1.491302942E1,-6.657706108E-4,-2.383458801E-2,1.331541280E-4
1.491503797E1,-1.731003635E-3,-2.383458801E-2,-9.320789250E-4
1.491704651E1,-2.796236658E-3,-2.596505545E-2,-9.320789250E-4
1.491905505E1,3.994623839E-4,-2.489982173E-2,1.198387123E-3
1.492106359E1,-6.657706108E-4,-2.809552103E-2,1.331541280E-4
1.492307213E1,-6.657706108E-4,-2.809552103E-2,-9.320789250E-4
1.492508067E1,-6.657706108E-4,-3.022598661E-2,-9.320789250E-4
1.492708922E1,3.994623839E-4,-3.022598661E-2,-1.997311832E-3
1.492909776E1,3.994623839E-4,-3.129122034E-2,1.331541280E-4
1.493110630E1,-6.657706108E-4,-3.342168778E-2,-9.320789250E-4
1.493311484E1,-1.731003635E-3,-3.555215150E-2,-1.997311832E-3
1.493512338E1,3.994623839E-4,-3.448691964E-2,1.331541280E-4
1.493713192E1,-1.731003635E-3,-3.448691964E-2,-3.062544856E-3
1.493914047E1,-1.731003635E-3,-3.448691964E-2,-9.320789250E-4
1.494114906E1,3.994623839E-4,-3.555215150E-2,-9.320789250E-4
1.494315765E1,3.994623839E-4,-3.342168778E-2,-9.320789250E-4
1.494516625E1,-6.657706108E-4,-3.342168778E-2,1.331541280E-4
1.494717484E1,-1.731003635E-3,-3.235645220E-2,-1.997311832E-3
1.494918343E1,-6.657706108E-4,-3.022598661E-2,-1.997311832E-3
1.495119203E1,-1.731003635E-3,-2.809552103E-2,-1.997311832E-3
1.495320062E1,-6.657706108E-4,-2.703028731E-2,-9.320789250E-4
1.495520922E1,-6.657706108E-4,-2.916075476E-2,1.331541280E-4
1.495721781E1,-6.657706108E-4,-2.916075476E-2,-9.320789250E-4
1.495922640E1,-1.731003635E-3,-3.022598661E-2,-1.997311832E-3
1.496123500E1,3.994623839E-4,-3.129122034E-2,-9.320789250E-4
1.496324359E1,1.464695437E-3,-3.235645220E-2,-9.320789250E-4
1.496525218E1,1.464695437E-3,-3.235645220E-2,-9.320789250E-4
1.496726078E1,-1.731003635E-3,-3.235645220E-2,-9.320789250E-4
1.496926937E1,-6.657706108E-4,-3.235645220E-2,-9.320789250E-4
1.497127797E1,-1.731003635E-3,-3.129122034E-2,-9.320789250E-4
1.497328656E1,-1.731003635E-3,-3.129122034E-2,-1.997311832E-3
1.497529515E1,-1.731003635E-3,-3.129122034E-2,-9.320789250E-4
1.497730375E1,-1.731003635E-3,-3.022598661E-2,-9.320789250E-4
1.497931234E1,-1.731003635E-3,-2.809552103E-2,-1.997311832E-3
1.498132093E1,-2.796236658E-3,-2.703028731E-2,-1.997311832E-3
1.498332953E1,-1.731003635E-3,-2.489982173E-2,-1.997311832E-3
1.498533812E1,1.464695437E-3,-2.276935615E-2,-3.062544856E-3
1.498734672E1,3.994623839E-4,-2.276935615E-2,-9.320789250E-4
1.498935531E1,3.994623839E-4,-2.170412242E-2,-9.320789250E-4
1.499136390E1,-6.657706108E-4,-2.170412242E-2,-1.997311832E-3
1.499337250E1,3.994623839E-4,-2.063889056E-2,1.331541280E-4
1.499538109E1,-6.657706108E-4,-2.276935615E-2,1.331541280E-4
1.499738968E1,-6.657706108E-4,-2.170412242E-2,1.331541280E-4
1.499939828E1,-6.657706108E-4,-2.170412242E-2,-9.320789250E-4
1.500140687E1,-6.657706108E-4,-2.276935615E-2,-9.320789250E-4
1.500341547E1,-2.796236658E-3,-2.063889056E-2,1.331541280E-4
1.500542406E1,3.994623839E-4,-2.170412242E-2,1.331541280E-4
1.500743265E1,-6.657706108E-4,-2.063889056E-2,-9.320789250E-4
1.500944125E1,3.994623839E-4,-2.063889056E-2,1.331541280E-4
1.501144984E1,3.994623839E-4,-1.957365684E-2,-9.320789250E-4
1.501345843E1,-6.657706108E-4,-2.063889056E-2,-9.320789250E-4
1.501546703E1,-6.657706108E-4,-1.957365684E-2,-9.320789250E-4
1.501747562E1,-1.731003635E-3,-2.170412242E-2,-1.997311832E-3
1.501948422E1,-1.731003635E-3,-2.170412242E-2,-1.997311832E-3
1.502149281E1,-2.796236658E-3,-2.170412242E-2,-1.997311832E-3
1.502350140E1,-6.657706108E-4,-2.170412242E-2,-9.320789250E-4
1.502551000E1,-1.731003635E-3,-2.276935615E-2,-9.320789250E-4
1.502751859E1,-6.657706108E-4,-2.276935615E-2,-9.320789250E-4
1.502952718E1,3.994623839E-4,-2.276935615E-2,-9.320789250E-4
1.503153578E1,-6.657706108E-4,-2.276935615E-2,1.331541280E-4
1.503354437E1,-6.657706108E-4,-2.276935615E-2,1.331541280E-4
1.503555297E1,3.994623839E-4,-2.596505545E-2,-9.320789250E-4
1.503756156E1,-6.657706108E-4,-2.383458801E-2,-1.997311832E-3
1.503957015E1,-6.657706108E-4,-2.489982173E-2,1.331541280E-4
1.504157875E1,-6.657706108E-4,-2.596505545E-2,1.331541280E-4
1.504358734E1,-1.731003635E-3,-2.809552103E-2,-9.320789250E-4
1.504559593E1,3.994623839E-4,-2.916075476E-2,-9.320789250E-4
1.504760453E1,3.994623839E-4,-3.022598661E-2,1.331541280E-4
1.504961312E1,-1.731003635E-3,-3.129122034E-2,1.331541280E-4
1.505162172E1,-6.657706108E-4,-3.022598661E-2,1.198387123E-3
1.505363031E1,-6.657706108E-4,-3.129122034E-2,-9.320789250E-4
1.505563890E1,-2.796236658E-3,-3.022598661E-2,-9.320789250E-4
1.505764750E1,-6.657706108E-4,-3.022598661E-2,1.331541280E-4
1.505965609E1,3.994623839E-4,-2.809552103E-2,1.198387123E-3
1.506166468E1,3.994623839E-4,-2.489982173E-2,1.331541280E-4
1.506367328E1,-1.731003635E-3,-2.383458801E-2,-9.320789250E-4
1.506568187E1,-6.657706108E-4,-2.063889056E-2,-9.320789250E-4
1.506769047E1,3.994623839E-4,-1.637795754E-2,1.331541280E-4
1.506969906E1,-6.657706108E-4,-1.424749196E-2,-9.320789250E-4
1.507170765E1,1.464695437E-3,-8.921326138E-3,1.331541280E-4
1.507371625E1,1.464695437E-3,-6.790860556E-3,1.331541280E-4
1.507572484E1,-1.731003635E-3,-2.529928461E-3,1.198387123E-3
1.507773343E1,3.994623839E-4,1.731003635E-3,1.331541280E-4
1.507974203E1,-6.657706108E-4,4.926702939E-3,-9.320789250E-4
1.508175062E1,-1.731003635E-3,9.187635034E-3,1.331541280E-4
1.508375922E1,3.994623839E-4,1.344856713E-2,1.331541280E-4
1.508576781E1,-6.657706108E-4,1.664426550E-2,1.331541280E-4
1.508777640E1,3.994623839E-4,1.983996481E-2,1.331541280E-4
1.508978500E1,-6.657706108E-4,2.090519853E-2,-9.320789250E-4
1.509179359E1,-6.657706108E-4,2.623136342E-2,-1.997311832E-3
1.509380218E1,3.994623839E-4,2.942706272E-2,1.331541280E-4
1.509581078E1,2.529928461E-3,3.688369319E-2,1.198387123E-3
1.509781937E1,-6.657706108E-4,3.901416063E-2,1.198387123E-3
1.509982791E1,-6.657706108E-4,4.327509180E-2,1.198387123E-3
1.510183646E1,-6.657706108E-4,4.540555924E-2,1.198387123E-3
1.510384500E1,2.529928461E-3,4.647079110E-2,1.198387123E-3
1.510585354E1,1.464695437E-3,5.286218971E-2,1.198387123E-3
1.510786208E1,3.994623839E-4,5.392742157E-2,1.198387123E-3
1.510987062E1,3.994623839E-4,5.605788901E-2,1.198387123E-3
1.511187916E1,1.464695437E-3,5.818835273E-2,1.331541280E-4
1.511388771E1,3.994623839E-4,5.712312087E-2,1.331541280E-4
1.511589625E1,3.994623839E-4,5.605788901E-2,1.198387123E-3
1.511790479E1,1.464695437E-3,5.605788901E-2,-9.320789250E-4
1.511991333E1,3.994623839E-4,5.712312087E-2,1.198387123E-3
1.512192187E1,1.464695437E-3,5.925358832E-2,1.331541280E-4
1.512393041E1,1.464695437E-3,5.925358832E-2,-9.320789250E-4
1.512593896E1,1.464695437E-3,5.712312087E-2,-9.320789250E-4
1.512794750E1,1.464695437E-3,5.818835273E-2,1.331541280E-4
1.512995604E1,3.994623839E-4,5.818835273E-2,-9.320789250E-4
1.513196458E1,1.464695437E-3,5.818835273E-2,-9.320789250E-4
1.513397312E1,-6.657706108E-4,5.712312087E-2,1.331541280E-4
1.513598166E1,2.529928461E-3,5.605788901E-2,-1.997311832E-3
1.513799021E1,3.994623839E-4,5.712312087E-2,-9.320789250E-4
1.513999875E1,-6.657706108E-4,6.138405204E-2,1.331541280E-4
1.514200729E1,3.994623839E-4,6.351451576E-2,-9.320789250E-4
1.514401583E1,3.994623839E-4,6.564498693E-2,1.198387123E-3
1.514602437E1,1.464695437E-3,6.777545065E-2,1.198387123E-3
1.514803291E1,-6.657706108E-4,6.990591437E-2,1.331541280E-4
1.515004146E1,1.464695437E-3,7.097115368E-2,-9.320789250E-4
1.515205000E1,3.994623839E-4,7.203638554E-2,1.331541280E-4
1.515405854E1,1.464695437E-3,7.310161740E-2,-9.320789250E-4
1.515606708E1,2.529928461E-3,7.416684926E-2,1.331541280E-4
1.515807562E1,1.464695437E-3,7.629731297E-2,1.331541280E-4
1.516008416E1,3.994623839E-4,7.736254483E-2,1.331541280E-4
1.516209271E1,3.994623839E-4,7.842778414E-2,1.331541280E-4
1.516410125E1,3.994623839E-4,7.842778414E-2,-9.320789250E-4
1.516610979E1,2.529928461E-3,8.055824786E-2,1.331541280E-4
1.516811833E1,1.464695437E-3,7.949301600E-2,1.331541280E-4
1.517012687E1,-1.731003635E-3,8.055824786E-2,1.198387123E-3
1.517213547E1,1.464695437E-3,8.162347972E-2,-9.320789250E-4
1.517414406E1,3.994623839E-4,7.842778414E-2,-9.320789250E-4
1.517615265E1,3.994623839E-4,7.842778414E-2,-1.997311832E-3
1.517816125E1,-6.657706108E-4,7.736254483E-2,-1.997311832E-3
1.518016984E1,1.464695437E-3,7.629731297E-2,-9.320789250E-4
1.518217843E1,1.464695437E-3,7.629731297E-2,1.331541280E-4
1.518418703E1,1.464695437E-3,7.523208112E-2,2.263620263E-3
1.518619562E1,3.994623839E-4,7.736254483E-2,1.331541280E-4
1.518820422E1,1.464695437E-3,7.842778414E-2,-9.320789250E-4
1.519021281E1,-6.657706108E-4,7.842778414E-2,1.198387123E-3
1.519222140E1,3.994623839E-4,7.736254483E-2,1.331541280E-4
1.519423000E1,1.464695437E-3,7.736254483E-2,1.331541280E-4
1.519623859E1,3.994623839E-4,7.949301600E-2,1.331541280E-4
1.519824718E1,1.464695437E-3,7.842778414E-2,-9.320789250E-4
1.520025578E1,2.529928461E-3,7.736254483E-2,1.198387123E-3
1.520226437E1,3.994623839E-4,8.162347972E-2,1.331541280E-4
1.520427312E1,1.464695437E-3,8.268871158E-2,-9.320789250E-4
1.520628187E1,3.994623839E-4,8.481918275E-2,1.331541280E-4
1.520828698E1,3.994623839E-4,8.588441461E-2,-9.320789250E-4
1.521029208E1,1.464695437E-3,8.908011019E-2,1.331541280E-4
1.521229760E1,3.994623839E-4,9.227581322E-2,1.198387123E-3
1.521430364E1,3.994623839E-4,9.334104508E-2,1.331541280E-4
1.521631265E1,3.994623839E-4,9.866721183E-2,1.331541280E-4
1.521832312E1,2.529928461E-3,9.973244369E-2,1.331541280E-4
1.522033390E1,3.994623839E-4,1.050586104E-1,1.198387123E-3
1.522234489E1,2.529928461E-3,1.061238423E-1,1.331541280E-4
1.522435599E1,2.529928461E-3,1.093195379E-1,1.331541280E-4
1.522636708E1,3.994623839E-4,1.103847697E-1,1.331541280E-4
1.522837687E1,2.529928461E-3,1.125152409E-1,1.198387123E-3
1.523038547E1,1.464695437E-3,1.157109365E-1,1.198387123E-3
1.523239406E1,3.994623839E-4,1.178414002E-1,1.198387123E-3
1.523440260E1,3.994623839E-4,1.210371032E-1,1.198387123E-3
1.523641114E1,1.464695437E-3,1.221023351E-1,1.331541280E-4
1.523841968E1,2.529928461E-3,1.231675670E-1,1.198387123E-3
1.524042823E1,2.529928461E-3,1.231675670E-1,1.331541280E-4
1.524243677E1,3.994623839E-4,1.242327988E-1,2.263620263E-3
1.524444531E1,1.464695437E-3,1.252980381E-1,1.198387123E-3
1.524645385E1,2.529928461E-3,1.242327988E-1,1.198387123E-3
1.524846239E1,1.464695437E-3,1.252980381E-1,2.263620263E-3
1.525047093E1,1.464695437E-3,1.242327988E-1,1.331541280E-4
1.525247948E1,1.464695437E-3,1.252980381E-1,1.331541280E-4
1.525448802E1,2.529928461E-3,1.242327988E-1,1.331541280E-4
1.525649656E1,1.464695437E-3,1.231675670E-1,1.198387123E-3
1.525850510E1,1.464695437E-3,1.231675670E-1,1.198387123E-3
1.526051364E1,-6.657706108E-4,1.221023351E-1,1.198387123E-3
1.526252218E1,3.595161485E-3,1.210371032E-1,2.263620263E-3
1.526453073E1,2.529928461E-3,1.178414002E-1,1.198387123E-3
1.526653927E1,2.529928461E-3,1.157109365E-1,1.331541280E-4
1.526854781E1,2.529928461E-3,1.114500016E-1,1.331541280E-4
1.527055635E1,2.529928461E-3,1.082543060E-1,1.198387123E-3
1.527256489E1,2.529928461E-3,1.050586104E-1,1.331541280E-4
1.527457343E1,3.994623839E-4,1.029281393E-1,2.263620263E-3
1.527658198E1,-6.657706108E-4,9.866721183E-2,1.198387123E-3
1.527859052E1,2.529928461E-3,9.547150880E-2,1.198387123E-3
1.528059906E1,3.994623839E-4,8.908011019E-2,1.331541280E-4
1.528260760E1,3.994623839E-4,8.588441461E-2,1.331541280E-4
1.528461614E1,1.464695437E-3,8.162347972E-2,1.198387123E-3
1.528662468E1,1.464695437E-3,7.736254483E-2,1.331541280E-4
1.528863323E1,-6.657706108E-4,6.990591437E-2,1.198387123E-3
1.529064177E1,3.994623839E-4,6.351451576E-2,1.331541280E-4
1.529265031E1,1.464695437E-3,5.818835273E-2,1.331541280E-4
1.529465885E1,1.464695437E-3,5.179695413E-2,1.198387123E-3
1.529666739E1,3.994623839E-4,4.753602296E-2,1.331541280E-4
1.529867593E1,-6.657706108E-4,4.007939249E-2,1.198387123E-3
1.530068448E1,-6.657706108E-4,3.581846133E-2,-1.997311832E-3
1.530269302E1,-6.657706108E-4,3.262276202E-2,1.331541280E-4
1.530470156E1,-1.731003635E-3,2.729659714E-2,1.331541280E-4
1.530671015E1,-1.731003635E-3,2.410089783E-2,1.331541280E-4
1.530871875E1,-1.731003635E-3,2.090519853E-2,1.198387123E-3
1.531072734E1,-1.731003635E-3,1.770949923E-2,-9.320789250E-4
1.531273593E1,-6.657706108E-4,1.664426550E-2,-9.320789250E-4
1.531474453E1,3.994623839E-4,1.238333434E-2,-9.320789250E-4
1.531675312E1,-6.657706108E-4,1.131810062E-2,-9.320789250E-4
1.531876172E1,-1.731003635E-3,1.025286783E-2,-9.320789250E-4
1.532077031E1,-6.657706108E-4,4.926702939E-3,-1.997311832E-3
1.532277890E1,1.464695437E-3,1.731003635E-3,-9.320789250E-4
1.532478750E1,-6.657706108E-4,-3.994623839E-4,-1.997311832E-3
1.532679609E1,-2.796236658E-3,-3.595161485E-3,-9.320789250E-4
1.532880468E1,3.994623839E-4,-4.660394508E-3,1.331541280E-4
1.533081328E1,-6.657706108E-4,-9.986559860E-3,1.331541280E-4
1.533282187E1,3.994623839E-4,-1.105179265E-2,-9.320789250E-4
1.533483047E1,-6.657706108E-4,-1.424749196E-2,1.331541280E-4
1.533683906E1,-1.731003635E-3,-1.424749196E-2,-9.320789250E-4
1.533884765E1,-6.657706108E-4,-1.531272475E-2,1.331541280E-4
1.534085625E1,-1.731003635E-3,-1.531272475E-2,1.331541280E-4
1.534286484E1,-1.731003635E-3,-1.424749196E-2,1.331541280E-4
1.534487343E1,-2.796236658E-3,-1.424749196E-2,-9.320789250E-4
1.534688203E1,-1.731003635E-3,-1.424749196E-2,-9.320789250E-4
1.534889062E1,-6.657706108E-4,-1.318225823E-2,-1.997311832E-3
1.535089922E1,-6.657706108E-4,-1.637795754E-2,-9.320789250E-4
1.535290781E1,3.994623839E-4,-1.531272475E-2,-9.320789250E-4
1.535491640E1,1.464695437E-3,-1.744319126E-2,1.198387123E-3
1.535692500E1,-6.657706108E-4,-1.744319126E-2,-9.320789250E-4
1.535893359E1,3.994623839E-4,-1.744319126E-2,-9.320789250E-4
1.536094218E1,-6.657706108E-4,-1.850842312E-2,-9.320789250E-4
1.536295078E1,-6.657706108E-4,-2.063889056E-2,1.331541280E-4
1.536495937E1,-1.731003635E-3,-1.957365684E-2,-9.320789250E-4
1.536696797E1,-6.657706108E-4,-1.957365684E-2,1.198387123E-3
1.536897656E1,-1.731003635E-3,-2.170412242E-2,1.331541280E-4
1.537098515E1,-1.731003635E-3,-2.063889056E-2,-1.997311832E-3
1.537299375E1,-6.657706108E-4,-2.383458801E-2,-9.320789250E-4
1.537500234E1,-6.657706108E-4,-2.703028731E-2,1.331541280E-4
1.537701093E1,-6.657706108E-4,-2.809552103E-2,1.331541280E-4
1.537901953E1,-6.657706108E-4,-3.235645220E-2,1.331541280E-4
1.538102812E1,-1.731003635E-3,-3.555215150E-2,-9.320789250E-4
1.538303672E1,-6.657706108E-4,-4.194355011E-2,-9.320789250E-4
1.538504531E1,-6.657706108E-4,-4.300878197E-2,-9.320789250E-4
1.538705390E1,-6.657706108E-4,-4.726971686E-2,1.331541280E-4
1.538906250E1,-1.731003635E-3,-4.833494872E-2,-1.997311832E-3
1.539107109E1,-6.657706108E-4,-5.046541616E-2,-9.320789250E-4
1.539307968E1,-6.657706108E-4,-5.046541616E-2,-1.997311832E-3
1.539508828E1,1.464695437E-3,-5.259587988E-2,-9.320789250E-4
1.539709687E1,-1.731003635E-3,-5.366111174E-2,-1.997311832E-3
1.539910547E1,3.994623839E-4,-5.259587988E-2,-9.320789250E-4
1.540111406E1,-1.731003635E-3,-5.366111174E-2,-9.320789250E-4
1.540312265E1,-6.657706108E-4,-5.472634733E-2,-3.062544856E-3
1.540513125E1,-2.796236658E-3,-5.366111174E-2,-9.320789250E-4
1.540713625E1,-6.657706108E-4,-5.579157919E-2,-1.997311832E-3
1.540914125E1,-6.657706108E-4,-5.472634733E-2,-1.997311832E-3
1.541114666E1,-1.731003635E-3,-5.579157919E-2,-3.062544856E-3
1.541315281E1,-1.731003635E-3,-5.472634733E-2,-1.997311832E-3
1.541516265E1,-1.731003635E-3,-5.792204663E-2,-9.320789250E-4
1.541717396E1,3.994623839E-4,-5.472634733E-2,-9.320789250E-4
1.541918552E1,-1.731003635E-3,-5.366111174E-2,-1.997311832E-3
1.542119802E1,-6.657706108E-4,-5.472634733E-2,-1.997311832E-3
1.542320890E1,-6.657706108E-4,-5.153064802E-2,-9.320789250E-4
1.542521750E1,-2.796236658E-3,-5.366111174E-2,-9.320789250E-4
1.542722609E1,-1.731003635E-3,-4.940018058E-2,-9.320789250E-4
1.542923463E1,-6.657706108E-4,-5.153064802E-2,-9.320789250E-4
1.543124317E1,-6.657706108E-4,-4.726971686E-2,-9.320789250E-4
1.543325172E1,-1.731003635E-3,-4.620448127E-2,1.331541280E-4
1.543526026E1,-6.657706108E-4,-4.620448127E-2,-9.320789250E-4
1.543726880E1,3.994623839E-4,-4.513924941E-2,1.331541280E-4
1.543927734E1,-6.657706108E-4,-4.300878197E-2,-9.320789250E-4
1.544128588E1,-1.731003635E-3,-3.981308267E-2,1.331541280E-4
1.544329442E1,-1.731003635E-3,-3.768261895E-2,1.198387123E-3
1.544530297E1,-1.731003635E-3,-3.768261895E-2,1.331541280E-4
1.544731151E1,-6.657706108E-4,-3.555215150E-2,1.331541280E-4
1.544932005E1,-6.657706108E-4,-3.235645220E-2,1.331541280E-4
1.545132859E1,3.994623839E-4,-3.022598661E-2,-9.320789250E-4
1.545333713E1,-6.657706108E-4,-2.703028731E-2,1.331541280E-4
1.545534567E1,-6.657706108E-4,-2.276935615E-2,1.331541280E-4
1.545735422E1,3.994623839E-4,-2.063889056E-2,-9.320789250E-4
1.545936276E1,-2.796236658E-3,-1.637795754E-2,1.331541280E-4
1.546137130E1,-6.657706108E-4,-1.318225823E-2,-9.320789250E-4
1.546337984E1,3.994623839E-4,-1.105179265E-2,1.331541280E-4
1.546538838E1,3.994623839E-4,-5.725627299E-3,-9.320789250E-4
1.546739692E1,-6.657706108E-4,-4.660394508E-3,1.331541280E-4
1.546940547E1,3.994623839E-4,-2.529928461E-3,1.331541280E-4
1.547141401E1,3.994623839E-4,-3.994623839E-4,1.331541280E-4
1.547342255E1,-2.796236658E-3,1.731003635E-3,-9.320789250E-4
1.547543109E1,3.994623839E-4,2.796236658E-3,1.331541280E-4
1.547743963E1,3.994623839E-4,4.926702939E-3,1.331541280E-4
1.547944817E1,3.994623839E-4,5.991935730E-3,1.198387123E-3
1.548145672E1,1.464695437E-3,7.057168987E-3,1.331541280E-4
1.548346526E1,3.994623839E-4,1.025286783E-2,-9.320789250E-4
1.548547380E1,-6.657706108E-4,1.451379992E-2,-9.320789250E-4
1.548748234E1,-6.657706108E-4,1.664426550E-2,-1.997311832E-3
1.548949088E1,-1.731003635E-3,1.983996481E-2,-9.320789250E-4
1.549149942E1,-6.657706108E-4,2.303566411E-2,-9.320789250E-4
1.549350797E1,3.994623839E-4,2.410089783E-2,1.331541280E-4
1.549551651E1,-6.657706108E-4,2.836182900E-2,-9.320789250E-4
1.549752505E1,-6.657706108E-4,3.262276202E-2,-9.320789250E-4
1.549953364E1,3.994623839E-4,3.688369319E-2,-9.320789250E-4
1.550154224E1,2.529928461E-3,4.114462435E-2,1.331541280E-4
1.550355083E1,1.464695437E-3,4.434032366E-2,1.331541280E-4
1.550555942E1,3.994623839E-4,4.434032366E-2,1.331541280E-4
1.550756802E1,1.464695437E-3,4.540555924E-2,1.331541280E-4
1.550957661E1,2.529928461E-3,4.540555924E-2,1.198387123E-3
1.551158521E1,1.464695437E-3,4.647079110E-2,1.331541280E-4
1.551359380E1,-6.657706108E-4,4.540555924E-2,1.198387123E-3
1.551560239E1,1.464695437E-3,4.753602296E-2,1.198387123E-3
1.551761099E1,-6.657706108E-4,4.753602296E-2,1.331541280E-4
1.551961958E1,3.994623839E-4,4.860125855E-2,-9.320789250E-4
1.552162817E1,-6.657706108E-4,4.753602296E-2,1.331541280E-4
1.552363677E1,1.464695437E-3,4.860125855E-2,1.331541280E-4
1.552564536E1,-6.657706108E-4,4.860125855E-2,1.331541280E-4
1.552765396E1,3.994623839E-4,5.073172227E-2,-1.997311832E-3
1.552966255E1,1.464695437E-3,4.860125855E-2,-9.320789250E-4
1.553167114E1,2.529928461E-3,4.753602296E-2,-9.320789250E-4
1.553367974E1,3.994623839E-4,4.540555924E-2,1.331541280E-4
1.553568833E1,2.529928461E-3,4.327509180E-2,1.331541280E-4
1.553769692E1,-6.657706108E-4,4.114462435E-2,1.331541280E-4
1.553970552E1,1.464695437E-3,3.475322574E-2,1.198387123E-3
1.554171411E1,3.994623839E-4,3.155753016E-2,1.331541280E-4
1.554372270E1,3.994623839E-4,2.623136342E-2,1.198387123E-3
1.554573130E1,3.994623839E-4,2.410089783E-2,1.331541280E-4
1.554773989E1,1.464695437E-3,1.983996481E-2,-9.320789250E-4
